QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX,CHCKEFT,CHCKEFT_,REBTUSED,REBT_SED
20212,04427004,2,0,1,160,D,13,D,20,D,,A,,A
20212,04427004,3,0,1,800,D,01,D,600,D,2,D,2,D
20212,04427004,4,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04427054,2,0,1,170,D,13,D,200,D,,A,,A
20212,04427054,3,0,1,160,D,13,D,20,D,,A,,A
20212,04427084,2,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04427164,2,0,1,150,D,13,D,100,D,,A,,A
20212,04427174,2,0,1,150,D,13,D,160,D,,A,,A
20212,04427174,3,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04427194,2,0,1,800,D,03,D,9800,D,2,D,1,D
20212,04427254,2,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04427264,4,0,1,160,D,02,D,50,D,,A,,A
20212,04427264,5,0,1,160,D,03,D,50,D,,A,,A
20212,04427264,6,0,1,160,D,01,D,50,D,,A,,A
20212,04427264,7,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04427274,2,0,1,800,D,01,D,1800,D,2,D,1,D
20212,04427274,3,0,1,800,D,03,D,4200,D,2,D,2,D
20212,04427324,2,0,1,800,D,03,D,1400,D,1,D,1,D
20212,04427354,4,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04427354,5,0,1,800,D,01,D,1200,D,2,D,3,D
20212,04427414,2,0,1,170,D,13,D,100,D,,A,,A
20212,04427414,3,0,1,800,D,01,D,600,D,2,D,2,D
20212,04427414,4,0,1,800,D,01,D,600,D,2,D,2,D
20212,04427434,5,0,1,160,D,13,D,150,D,,A,,A
20212,04427434,6,0,1,800,D,01,D,600,D,1,D,1,D
20212,04427454,2,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04427504,2,0,1,160,D,13,D,20,D,,A,,A
20212,04427514,2,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04427534,4,0,1,800,D,01,D,1400,D,,C,1,D
20212,04427564,13,0,1,150,D,13,D,7000,D,,A,,A
20212,04427594,4,0,1,160,D,13,D,100,D,,A,,A
20212,04427684,3,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04427684,4,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04427744,2,0,1,800,D,01,D,600,D,2,D,1,D
20212,04427794,4,0,1,150,D,13,D,800,D,,A,,A
20212,04427794,5,0,1,160,D,03,D,80,D,,A,,A
20212,04427794,6,0,1,160,D,03,D,50,D,,A,,A
20212,04427794,7,0,1,160,D,03,D,100,D,,A,,A
20212,04427794,8,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04427844,2,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04427934,5,0,1,800,D,03,D,1400,D,1,D,1,D
20212,04427934,6,0,1,800,D,01,D,600,D,1,D,1,D
20212,04427954,4,0,1,150,D,13,D,500,D,,A,,A
20212,04427954,5,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04427954,6,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04427954,7,0,1,800,D,03,D,600,D,2,D,3,D
20212,04427954,8,0,1,800,D,03,D,600,D,2,D,3,D
20212,04427954,9,0,1,800,D,03,D,600,D,2,D,3,D
20212,04427954,10,0,1,800,D,03,D,600,D,2,D,3,D
20212,04427964,5,0,1,150,D,01,D,118,D,,A,,A
20212,04427964,6,0,1,150,D,02,D,118,D,,A,,A
20212,04427964,7,0,1,150,D,03,D,188,D,,A,,A
20212,04427964,8,0,1,800,D,01,D,600,D,2,D,1,D
20212,04427964,9,0,1,800,D,01,D,600,D,2,D,3,D
20212,04427974,7,0,1,170,D,03,D,1000,D,,A,,A
20212,04427974,8,0,1,160,D,03,D,60,D,,A,,A
20212,04427974,9,0,1,800,D,03,D,720,D,2,D,3,D
20212,04428034,4,0,1,150,D,13,D,733,D,,A,,A
20212,04428034,5,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04428064,3,0,1,170,D,02,D,120,D,,A,,A
20212,04428104,4,0,1,160,D,01,D,18,D,,A,,A
20212,04428144,3,0,1,150,D,03,D,10,D,,A,,A
20212,04428184,2,0,1,800,D,03,D,2800,D,2,D,2,D
20212,04428194,2,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04428224,2,0,1,170,D,01,D,900,D,,A,,A
20212,04428254,2,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04428274,5,0,1,150,D,13,D,100,D,,A,,A
20212,04428274,6,0,1,800,D,03,D,2800,D,2,D,2,D
20212,04428284,2,0,1,800,D,03,D,3200,D,2,D,1,D
20212,04428324,2,0,1,170,D,13,D,500,D,,A,,A
20212,04428324,3,0,1,800,D,03,D,1400,D,1,D,1,D
20212,04428344,2,0,1,800,D,02,D,2400,D,2,D,1,D
20212,04428504,3,0,1,800,D,01,D,1200,D,2,D,3,D
20212,04428504,4,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04428524,4,0,1,800,D,03,D,4200,D,2,D,3,D
20212,04428524,5,0,1,800,D,01,D,2400,D,2,D,1,D
20212,04428544,3,0,1,150,D,01,D,143,D,,A,,A
20212,04428544,4,0,1,800,D,03,D,2192,F,,C,,C
20212,04428544,814,0,1,150,D,02,D,143,D,,A,,A
20212,04428544,815,0,1,150,D,03,D,143,D,,A,,A
20212,04428554,6,0,1,150,D,13,D,300,D,,A,,A
20212,04428554,7,0,1,800,D,02,D,1400,D,2,D,3,D
20212,04428624,3,0,1,150,D,13,D,100,D,,A,,A
20212,04428624,4,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04428654,6,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04428664,4,0,1,150,D,13,D,25,D,,A,,A
20212,04428674,3,0,1,800,D,01,D,1400,D,2,D,1,D
20212,04428684,7,0,1,800,D,03,D,1400,D,3,D,,C
20212,04428874,5,0,1,100,D,13,D,100,D,,A,,A
20212,04428874,6,0,1,170,D,03,D,30,D,,A,,A
20212,04428874,7,0,1,150,D,13,D,200,D,,A,,A
20212,04428874,8,0,1,150,D,13,D,300,D,,A,,A
20212,04428874,9,0,1,160,D,13,D,40,D,,A,,A
20212,04428904,2,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04428924,5,0,1,170,D,01,D,300,D,,A,,A
20212,04428924,6,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04428954,2,0,1,800,D,03,D,4200,D,2,D,1,D
20212,04428974,4,0,1,100,D,13,D,3000,D,,A,,A
20212,04428974,5,0,1,100,D,13,D,2000,D,,A,,A
20212,04428974,6,0,1,170,D,13,D,250,D,,A,,A
20212,04428974,7,0,1,150,D,01,D,17900,D,,A,,A
20212,04428974,8,0,1,150,D,03,D,25000,D,,A,,A
20212,04428974,9,0,2,100,D,01,D,1800,D,,A,,A
20212,04428974,10,0,2,150,D,01,D,500,D,,A,,A
20212,04429004,2,0,1,150,D,13,D,600,D,,A,,A
20212,04429024,3,0,1,150,D,13,D,20,D,,A,,A
20212,04429024,4,0,1,160,D,02,D,100,D,,A,,A
20212,04429024,5,0,1,800,D,03,D,2800,D,2,D,2,D
20212,04429044,13,0,1,170,D,13,D,12,D,,A,,A
20212,04429044,14,0,1,800,D,01,D,3600,D,2,D,1,D
20212,04429084,2,0,1,800,D,03,D,2800,D,2,D,2,D
20212,04429154,3,0,1,800,D,02,D,600,D,2,D,3,D
20212,04429174,2,0,1,170,D,03,D,500,D,,A,,A
20212,04429174,3,0,1,160,D,02,D,40,D,,A,,A
20212,04429174,4,0,1,800,D,01,D,1800,D,2,D,3,D
20212,04429174,5,0,1,800,D,03,D,4200,D,2,D,1,D
20212,04429194,2,0,1,170,D,03,D,100,D,,A,,A
20212,04429194,3,0,1,150,D,13,D,150,D,,A,,A
20212,04429194,4,0,1,140,D,02,D,40,D,,A,,A
20212,04429194,5,0,1,140,D,03,D,40,D,,A,,A
20212,04429194,6,0,1,130,D,02,D,50,D,,A,,A
20212,04429194,7,0,1,800,D,01,D,1200,D,2,D,1,D
20212,04429194,8,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04429234,2,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04429234,3,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04429244,2,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04429314,2,0,1,800,D,01,D,1400,D,2,D,1,D
20212,04429314,3,0,1,800,D,01,D,1400,D,2,D,1,D
20212,04429314,4,0,1,800,D,01,D,1400,D,2,D,1,D
20212,04429344,2,0,1,170,D,02,D,40,D,,A,,A
20212,04429344,3,0,1,160,D,13,D,10,D,,A,,A
20212,04429344,4,0,1,160,D,03,D,50,D,,A,,A
20212,04429344,5,0,1,800,D,01,D,2400,D,2,D,1,D
20212,04429344,6,0,1,800,D,03,D,7000,D,2,D,3,D
20212,04429374,3,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04429384,3,0,1,150,D,13,D,100,D,,A,,A
20212,04429384,4,0,1,800,D,01,D,600,D,1,D,1,D
20212,04429434,2,0,1,800,D,03,D,5600,D,2,D,3,D
20212,04429454,2,0,1,150,D,13,D,150,D,,A,,A
20212,04429454,3,0,1,160,D,13,D,33,D,,A,,A
20212,04429454,4,0,1,160,D,13,D,16,D,,A,,A
20212,04429614,2,0,1,800,D,03,D,4200,D,2,D,1,D
20212,04429624,2,0,1,160,D,03,D,50,D,,A,,A
20212,04429634,2,0,1,800,D,03,D,1200,D,2,D,1,D
20212,04429654,2,0,1,170,D,03,D,100,D,,A,,A
20212,04429654,3,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04429674,2,0,1,800,D,03,D,4200,D,2,D,2,D
20212,04429714,5,0,1,130,D,03,D,120,D,,A,,A
20212,04429714,6,0,1,800,D,01,D,2314,F,2,D,3,D
20212,04429714,7,0,1,800,D,03,D,7000,D,2,D,3,D
20212,04429764,2,0,1,170,D,02,D,400,D,,A,,A
20212,04429764,3,0,1,150,D,13,D,1500,D,,A,,A
20212,04429804,4,0,1,800,D,01,D,5800,D,2,D,3,D
20212,04429844,10,0,1,170,D,03,D,100,D,,A,,A
20212,04429844,11,0,1,800,D,01,D,1200,D,2,D,1,D
20212,04429844,12,0,1,800,D,01,D,2800,D,2,D,1,D
20212,04429954,2,0,1,800,D,01,D,600,D,2,D,3,D
20212,04429994,4,0,1,160,D,13,D,40,D,,A,,A
20212,04430014,3,0,1,800,D,01,D,600,D,2,D,3,D
20212,04430014,4,0,1,800,D,01,D,600,D,2,D,1,D
20212,04430014,5,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04430014,6,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04430024,2,0,1,800,D,03,D,4200,D,2,D,1,D
20212,04430074,2,0,1,170,D,02,D,40,D,,A,,A
20212,04430084,3,0,1,160,D,13,D,25,D,,A,,A
20212,04430084,4,0,1,800,D,01,D,1200,D,1,D,3,D
20212,04430084,5,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04430164,3,0,1,170,D,01,D,2000,D,,A,,A
20212,04430164,4,0,1,800,D,02,D,2800,D,2,D,3,D
20212,04430254,2,0,1,150,D,13,D,42,D,,A,,A
20212,04430254,3,0,1,800,D,03,D,1400,D,1,D,1,D
20212,04430254,4,0,1,800,D,03,D,1400,D,1,D,1,D
20212,04430274,3,0,1,800,D,03,D,2800,D,3,D,2,D
20212,04430294,6,0,1,150,D,13,D,50,D,,A,,A
20212,04430294,7,0,1,160,D,13,D,90,D,,A,,A
20212,04430294,8,0,1,130,D,02,D,100,D,,A,,A
20212,04430334,2,0,1,800,D,01,D,2000,D,2,D,3,D
20212,04430374,10,0,1,170,D,02,D,40,D,,A,,A
20212,04430374,11,0,1,170,D,01,D,30,D,,A,,A
20212,04430374,12,0,1,170,D,03,D,30,D,,A,,A
20212,04430374,13,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04430384,2,0,1,160,D,13,D,20,D,,A,,A
20212,04430384,3,0,1,800,D,03,D,2800,D,2,D,2,D
20212,04430404,2,0,1,130,D,13,D,25,D,,A,,A
20212,04430404,3,0,1,140,D,01,D,25,D,,A,,A
20212,04430434,9,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04430434,10,0,1,800,D,03,D,1400,D,3,D,2,D
20212,04430444,6,0,1,170,D,03,D,50,D,,A,,A
20212,04430444,7,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04430474,2,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04430624,2,0,1,170,D,01,D,20,D,,A,,A
20212,04430624,3,0,1,160,D,13,D,20,D,,A,,A
20212,04430624,4,0,1,160,D,13,D,15,D,,A,,A
20212,04430624,5,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04430684,2,0,1,170,D,03,D,500,D,,A,,A
20212,04430684,3,0,1,160,D,03,D,200,D,,A,,A
20212,04430694,2,0,1,800,D,03,D,1200,D,1,D,2,D
20212,04430724,3,0,1,170,D,02,D,100,D,,A,,A
20212,04430734,3,0,1,160,D,13,D,18,D,,A,,A
20212,04430744,2,0,1,170,D,01,D,200,D,,A,,A
20212,04430834,3,0,1,160,D,02,D,30,D,,A,,A
20212,04430834,4,0,1,800,D,01,D,600,D,2,D,3,D
20212,04430834,5,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04430844,2,0,1,800,D,03,D,1200,D,1,D,2,D
20212,04430904,3,0,1,170,D,03,D,300,D,,A,,A
20212,04430974,6,0,1,160,D,13,D,100,D,,A,,A
20212,04430994,3,0,1,800,D,01,D,2400,D,2,D,2,D
20212,04431024,2,0,1,800,D,01,D,600,D,1,D,3,D
20212,04431074,12,0,1,800,D,01,D,600,D,2,D,1,D
20212,04431074,13,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04431104,4,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04431144,2,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04431154,5,0,1,170,D,02,D,100,D,,A,,A
20212,04431154,6,0,1,170,D,03,D,50,D,,A,,A
20212,04431154,7,0,1,160,D,13,D,20,D,,A,,A
20212,04431154,8,0,1,800,D,02,D,2800,D,2,D,3,D
20212,04431184,2,0,1,800,D,01,D,1400,D,2,D,3,D
20212,04431214,2,0,1,800,D,01,D,1200,D,2,D,1,D
20212,04431214,3,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04431254,5,0,1,170,D,01,D,650,D,,A,,A
20212,04431254,6,0,1,170,D,03,D,650,D,,A,,A
20212,04431254,7,0,1,150,D,13,D,200,D,,A,,A
20212,04431254,8,0,1,800,D,01,D,2400,D,2,D,3,D
20212,04431314,6,0,1,160,D,13,D,500,D,,A,,A
20212,04431314,7,0,1,160,D,13,D,20,D,,A,,A
20212,04431314,8,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04431344,8,0,1,160,D,13,D,25,D,,A,,A
20212,04431344,9,0,1,800,D,03,D,1200,D,3,D,1,D
20212,04431374,3,0,1,160,D,13,D,20,D,,A,,A
20212,04431504,2,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04431524,3,0,1,160,D,13,D,200,D,,A,,A
20212,04431534,2,0,1,800,D,03,D,1200,D,2,D,1,D
20212,04431544,7,0,1,170,D,02,D,200,D,,A,,A
20212,04431544,8,0,1,150,D,13,D,1700,D,,A,,A
20212,04431544,9,0,1,160,D,13,D,30,D,,A,,A
20212,04431594,2,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04431614,2,0,1,800,D,01,D,1800,D,2,D,1,D
20212,04431614,3,0,1,800,D,03,D,4200,D,2,D,1,D
20212,04431624,2,0,1,160,D,13,D,150,D,,A,,A
20212,04431624,3,0,1,800,D,03,D,4200,D,2,D,3,D
20212,04431654,2,0,1,800,D,01,D,600,D,2,D,,C
20212,04431654,3,0,1,800,D,03,D,1400,D,2,D,,C
20212,04431664,2,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04431694,2,0,1,800,D,02,D,2800,D,2,D,1,D
20212,04431704,2,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04431714,5,0,1,800,D,02,D,600,D,2,D,2,D
20212,04431734,2,0,1,800,D,03,D,5600,D,2,D,2,D
20212,04431754,4,0,1,800,D,02,D,2400,D,2,D,1,D
20212,04431784,2,0,1,150,D,13,D,75,D,,A,,A
20212,04431784,3,0,1,160,D,01,D,280,F,,A,,A
20212,04431824,2,0,1,150,D,13,D,40,D,,A,,A
20212,04431834,3,0,1,160,D,02,D,200,D,,A,,A
20212,04431834,4,0,2,130,D,01,D,10000,D,,A,,A
20212,04431854,2,0,1,150,D,13,D,100,D,,A,,A
20212,04431854,3,0,1,800,D,01,D,600,D,2,D,3,D
20212,04431854,4,0,1,800,D,01,D,600,D,2,D,3,D
20212,04431854,5,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04431884,5,0,1,150,D,13,D,476,D,,A,,A
20212,04431884,6,0,1,800,D,03,D,8400,D,2,D,1,D
20212,04461194,2,0,1,140,D,13,D,20,D,,A,,A
20212,04461194,3,0,1,160,D,13,D,50,D,,A,,A
20212,04461194,4,0,1,800,D,03,D,2800,D,1,D,1,D
20212,04461244,2,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04461244,3,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04461244,4,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04461254,2,0,1,110,D,13,D,500,D,,A,,A
20212,04461254,3,0,1,800,D,03,D,4200,D,3,D,1,D
20212,04461284,3,0,1,130,D,03,D,50,D,,A,,A
20212,04461284,4,0,1,800,D,04,D,5600,D,1,D,3,D
20212,04461314,4,0,1,800,D,03,D,1400,D,3,D,1,D
20212,04461324,4,0,1,800,D,04,D,5600,D,2,D,1,D
20212,04461334,2,0,1,800,D,04,D,1400,D,2,D,3,D
20212,04461394,2,0,1,800,D,04,D,1400,D,2,D,2,D
20212,04461394,3,0,2,800,D,02,D,600,D,1,D,1,D
20212,04461404,2,0,1,800,D,02,D,2192,F,2,D,2,D
20212,04461444,3,0,1,800,D,02,D,600,D,1,D,1,D
20212,04461454,2,0,1,800,D,04,D,2192,F,,C,,C
20212,04461464,3,0,1,170,D,02,D,40,D,,A,,A
20212,04461464,4,0,1,170,D,03,D,40,D,,A,,A
20212,04461464,5,0,1,170,D,04,D,20,D,,A,,A
20212,04461464,6,0,1,110,D,13,D,500,D,,A,,A
20212,04461464,7,0,1,800,D,03,D,4200,D,2,D,3,D
20212,04461514,2,0,1,150,D,13,D,375,D,,A,,A
20212,04461514,3,0,1,160,D,13,D,50,D,,A,,A
20212,04461514,4,0,1,800,D,02,D,2800,D,2,D,1,D
20212,04461534,3,0,1,800,D,03,D,3600,D,2,D,3,D
20212,04461544,2,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04461564,2,0,1,800,D,04,D,4200,D,2,D,1,D
20212,04461574,3,0,1,800,D,04,D,1400,D,2,D,2,D
20212,04461594,9,0,1,170,D,02,D,37,D,,A,,A
20212,04461594,10,0,1,170,D,03,D,97,D,,A,,A
20212,04461594,11,0,1,170,D,04,D,50,D,,A,,A
20212,04461594,12,0,1,150,D,13,D,317,D,,A,,A
20212,04461594,13,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04461624,5,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04461624,6,0,1,800,D,04,D,600,D,3,D,1,D
20212,04461684,2,0,1,170,D,02,D,400,D,,A,,A
20212,04461684,3,0,1,800,D,03,D,700,D,1,D,1,D
20212,04461744,3,0,1,170,D,04,D,40,D,,A,,A
20212,04461744,4,0,1,150,D,13,D,40,D,,A,,A
20212,04461814,6,0,1,150,D,03,D,3500,D,,A,,A
20212,04461814,7,0,1,150,D,04,D,1100,D,,A,,A
20212,04461814,8,0,1,150,D,13,D,120,D,,A,,A
20212,04461814,9,0,1,160,D,13,D,100,D,,A,,A
20212,04461814,10,0,1,160,D,13,D,30,D,,A,,A
20212,04461814,11,0,1,160,D,13,D,38,D,,A,,A
20212,04461814,12,0,1,160,D,13,D,35,D,,A,,A
20212,04461814,13,0,1,800,D,03,D,1262,D,2,D,1,D
20212,04461824,3,0,1,150,D,13,D,100,D,,A,,A
20212,04461824,4,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04461834,5,0,1,800,D,03,D,2800,D,2,D,1,D
20212,04461854,3,0,1,170,D,04,D,200,D,,A,,A
20212,04461854,4,0,1,800,D,02,D,1800,D,2,D,2,D
20212,04461864,3,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04461894,7,0,1,800,D,04,D,2314,F,1,D,3,D
20212,04461924,2,0,1,800,D,02,D,2800,D,2,D,1,D
20212,04461994,3,0,1,800,D,04,D,5400,D,2,D,1,D
20212,04462074,2,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04462124,2,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04462124,3,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04462124,4,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04462174,2,0,1,170,D,03,D,70,D,,A,,A
20212,04462174,3,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04462214,2,0,1,800,D,02,D,4200,D,2,D,1,D
20212,04462264,2,0,1,800,D,04,D,1400,D,3,D,1,D
20212,04462264,3,0,1,800,D,04,D,1400,D,3,D,1,D
20212,04462334,3,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04462374,2,0,1,800,D,04,D,2800,D,2,D,1,D
20212,04462384,4,0,1,800,D,02,D,2800,D,2,D,2,D
20212,04462504,5,0,1,100,D,04,D,100,D,,A,,A
20212,04462504,6,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04462514,2,0,1,170,D,03,D,150,D,,A,,A
20212,04462514,3,0,1,800,D,02,D,1800,D,2,D,1,D
20212,04462514,4,0,1,800,D,04,D,3200,D,2,D,1,D
20212,04462574,2,0,1,800,D,04,D,2800,D,3,D,1,D
20212,04462644,2,0,1,800,D,04,D,4200,D,1,D,2,D
20212,04462674,2,0,1,800,D,03,D,2800,D,1,D,1,D
20212,04462684,3,0,1,800,D,04,D,1400,D,1,D,2,D
20212,04462784,2,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04462814,4,0,1,800,D,03,D,7000,D,1,D,3,D
20212,04462814,5,0,1,800,D,03,D,1400,D,2,D,1,D
20212,04462924,2,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04462944,4,0,1,160,D,13,D,20,D,,A,,A
20212,04462944,5,0,1,150,D,13,D,2,D,,A,,A
20212,04462944,6,0,1,800,D,04,D,2800,D,2,D,1,D
20212,04462974,6,0,1,130,D,02,D,200,D,,A,,A
20212,04462974,7,0,1,140,D,03,D,200,D,,A,,A
20212,04462974,8,0,1,160,D,13,D,200,D,,A,,A
20212,04462974,9,0,1,160,D,04,D,1000,D,,A,,A
20212,04463014,2,0,1,800,D,02,D,1400,D,2,D,1,D
20212,04463044,5,0,1,160,D,13,D,20,D,,A,,A
20212,04463044,6,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04463054,2,0,1,160,D,02,D,50,D,,A,,A
20212,04463054,3,0,1,800,D,02,D,1400,D,2,D,1,D
20212,04463114,3,0,1,800,D,03,D,4800,D,2,D,3,D
20212,04463124,5,0,1,110,D,13,D,104,D,,A,,A
20212,04463124,6,0,1,150,D,03,D,50,D,,A,,A
20212,04463124,7,0,1,150,D,04,D,100,D,,A,,A
20212,04463124,8,0,1,800,D,02,D,2400,D,1,D,1,D
20212,04463124,9,0,2,150,D,02,D,75,D,,A,,A
20212,04463134,4,0,1,800,D,03,D,4200,D,2,D,2,D
20212,04463134,5,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04463244,2,0,1,160,D,02,D,100,D,,A,,A
20212,04463244,3,0,1,160,D,04,D,25,D,,A,,A
20212,04463254,3,0,1,800,D,02,D,5600,D,2,D,1,D
20212,04463354,3,0,1,800,D,02,D,600,D,2,D,1,D
20212,04463354,4,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04463374,2,0,1,170,D,13,D,600,D,,A,,A
20212,04463374,3,0,1,800,D,02,D,1400,D,2,D,2,D
20212,04463394,2,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04463414,5,0,1,110,D,13,D,176,D,,A,,A
20212,04463414,6,0,1,160,D,03,D,100,D,,A,,A
20212,04463414,7,0,1,800,D,04,D,2800,D,1,D,1,D
20212,04463424,3,0,1,170,D,02,D,25,D,,A,,A
20212,04463424,4,0,1,170,D,03,D,30,D,,A,,A
20212,04463424,5,0,1,150,D,02,D,120,D,,A,,A
20212,04463424,6,0,1,150,D,03,D,120,D,,A,,A
20212,04463424,7,0,1,160,D,03,D,10,D,,A,,A
20212,04463424,8,0,1,150,D,04,D,170,D,,A,,A
20212,04463424,9,0,1,160,D,04,D,83,D,,A,,A
20212,04463424,10,0,1,800,D,04,D,1400,D,2,D,3,D
20212,04463464,2,0,1,800,D,02,D,1400,D,1,D,2,D
20212,04463494,2,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04463554,3,0,1,170,D,03,D,75,D,,A,,A
20212,04463554,4,0,1,170,D,04,D,75,D,,A,,A
20212,04463554,5,0,1,800,D,03,D,5600,D,2,D,1,D
20212,04463564,2,0,1,800,D,03,D,4200,D,2,D,1,D
20212,04463584,3,0,1,800,D,03,D,5600,D,2,D,2,D
20212,04463594,2,0,1,800,D,03,D,1400,D,2,D,,C
20212,04463624,3,0,1,160,D,13,D,10,D,,A,,A
20212,04463624,4,0,1,800,D,02,D,1400,D,2,D,2,D
20212,04463634,3,0,1,150,D,13,D,150,D,,A,,A
20212,04463634,4,0,1,800,D,02,D,1400,D,2,D,1,D
20212,04463654,4,0,1,170,D,04,D,1000,D,,A,,A
20212,04463654,5,0,2,170,D,02,D,100,D,,A,,A
20212,04463674,4,0,1,800,D,03,D,2800,D,1,D,2,D
20212,04463724,3,0,1,800,D,02,D,2800,D,2,D,1,D
20212,04463794,3,0,1,160,D,04,D,15,D,,A,,A
20212,04463794,4,0,1,800,D,03,D,1400,D,2,D,2,D
20212,04463794,5,0,1,800,D,03,D,1400,D,2,D,3,D
20212,04463884,2,0,1,160,D,04,D,50,D,,A,,A
20212,04463924,2,0,1,800,D,03,D,2200,D,2,D,1,D
20212,04463934,3,0,1,170,D,03,D,50,D,,A,,A
20212,04463934,4,0,1,150,D,13,D,250,D,,A,,A
20212,04463944,2,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04464064,3,0,1,800,D,04,D,1400,D,2,D,2,D
20212,04464084,2,0,1,800,D,03,D,1400,D,,C,3,D
20212,04464094,3,0,1,800,D,02,D,5600,D,2,D,,C
20212,04464164,4,0,1,150,D,13,D,1900,D,,A,,A
20212,04464204,4,0,1,170,D,13,D,1000,D,,A,,A
20212,04464204,5,0,1,110,D,13,D,526,D,,A,,A
20212,04464334,2,0,1,150,D,13,D,775,D,,A,,A
20212,04464334,3,0,1,800,D,02,D,2800,D,2,D,2,D
20212,04464354,2,0,1,800,D,03,D,600,D,,C,1,D
20212,04464354,3,0,1,800,D,04,D,1200,D,,C,1,D
20212,04464384,5,0,1,150,D,13,D,900,D,,A,,A
20212,04464384,6,0,1,160,D,13,D,20,D,,A,,A
20212,04464384,7,0,1,130,D,03,D,50,D,,A,,A
20212,04464384,8,0,2,800,D,02,D,350,D,2,D,1,D
20212,04464394,3,0,1,800,D,04,D,1400,D,2,D,1,D
20212,04464454,2,0,1,800,D,02,D,1400,D,,C,,C
20212,04464484,2,0,1,800,D,03,D,1200,D,2,D,2,D
20212,04464494,4,0,1,800,D,03,D,2800,D,2,D,3,D
20212,04464524,5,0,1,800,D,02,D,1400,D,2,D,1,D
20212,04464524,6,0,1,800,D,03,D,2800,D,2,D,2,D
20212,04464534,4,0,1,150,D,13,D,700,D,,A,,A
