QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20212,04422534,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,1,D
20212,04422534,18,0,1,,A,,A,,A,1,D,2,D,,A,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422534,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422544,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20212,04422594,21,0,1,,A,,A,2,D,1,D,2,D,,A,56,E,56,E,55,E,,A,,A,,A,,A,,A,,A,101,E,101,E,102,E,2,D,1,D
20212,04422594,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422604,28,0,1,0.10,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,239,D,239,D,239,D,,A,1,D
20212,04422604,29,0,1,,A,,A,,A,1,D,1,D,,A,42,E,42,E,43,E,53,E,53,E,52,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04422634,13,0,1,,A,,A,,A,1,D,1,D,,A,22,E,22,E,22,E,33,E,33,E,33,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04422654,43,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422654,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20212,04422654,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,10,D,10,D,,A,1,D
20212,04422654,46,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422724,13,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,81,E,81,E,82,E,29,E,29,E,28,E,,A,,A,,A,2,D,1,D
20212,04422734,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,1,D
20212,04422734,17,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422744,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20212,04422744,10,0,1,,A,,A,,A,1,D,2,D,1,D,,B,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422764,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,275,D,45,D,,A,1,D
20212,04422764,12,0,1,,A,,A,,A,1,D,1,D,,A,20,G,38,G,40,G,40,G,78,G,79,G,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04422804,45,0,1,,A,1,D,,A,1,D,2,D,,A,53,E,53,E,52,E,,A,,A,,A,73,E,73,E,74,E,,A,,A,,A,2,D,1,D
20212,04422804,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,111,D,111,D,111,D,,A,1,D
20212,04422834,17,0,1,,A,1,D,,A,1,D,1,D,,A,81,E,79,E,79,E,119,E,116,E,116,E,45,E,50,E,50,E,,A,,A,,A,2,D,1,D
20212,04422834,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20212,04422844,54,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20212,04422844,55,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,78,D,78,D,78,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422844,56,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04422864,70,0,1,,A,1,D,,A,1,D,2,D,,A,59,E,59,E,59,E,,A,,A,,A,44,E,44,E,44,E,,A,,A,,A,2,D,1,D
20212,04422864,71,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,111,D,111,D,111,D,,A,1,D
20212,04422874,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20212,04422874,22,0,1,,A,,A,,A,1,D,1,D,,A,76,E,76,E,76,E,109,E,109,E,109,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04422884,21,0,1,,A,1,D,,A,1,D,1,D,,A,65,D,65,D,65,D,103,D,103,D,103,D,43,D,43,D,43,D,,A,,A,,A,1,D,1,D
20212,04422894,37,0,1,,A,1,D,,A,1,D,1,D,,A,70,E,76,E,82,E,125,E,128,E,122,E,65,E,71,E,76,E,,A,,A,,A,1,D,1,D
20212,04422894,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,59,D,59,D,59,D,,A,1,D
20212,04422894,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20212,04423024,18,0,1,,A,,A,,A,1,D,1,D,,A,36,E,35,E,36,E,68,E,69,E,68,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04423024,19,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,74,D,75,D,75,D,,A,,A,,A,,A,1,D
20212,04423044,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20212,04423044,45,0,1,,A,,A,,A,1,D,1,D,,A,76,E,82,E,80,E,114,E,121,E,123,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04423094,61,0,1,,A,,A,,A,1,D,1,D,,A,46,E,45,E,45,E,83,E,84,E,84,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04423094,62,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423114,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20212,04423114,15,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423144,18,0,1,,A,1,D,,A,1,D,2,D,,A,48,E,47,E,43,E,,A,,A,,A,52,E,53,E,57,E,,A,,A,,A,2,D,1,D
20212,04423144,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,128,D,128,D,128,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423144,20,0,1,,A,,A,2,D,2,D,2,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,1,D
20212,04423204,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20212,04423224,31,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,34,E,32,E,32,E,12,E,14,E,14,E,,A,,A,,A,2,D,1,D
20212,04423274,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,1,D
20212,04423274,25,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423284,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20212,04423284,30,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,15,D,15,D,15,D,,A,,A,,A,,A,1,D
20212,04423284,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20212,04423284,32,0,1,,A,,A,,A,1,D,2,D,,A,57,D,58,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423284,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423294,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,111,D,111,D,111,D,,A,1,D
20212,04423294,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423304,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D
20212,04423304,27,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423344,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20212,04423344,25,0,1,,A,1,D,,A,1,D,1,D,,A,75,E,79,E,79,E,135,E,136,E,140,E,70,E,70,E,76,E,,A,,A,,A,2,D,1,D
20212,04423354,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423354,23,0,1,,A,,A,,A,1,D,1,D,,A,68,E,68,E,68,E,97,E,97,E,97,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04423354,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20212,04423364,13,0,1,,A,,A,,A,1,D,1,D,1,D,100,E,99,E,0,D,144,E,145,E,0,D,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04423364,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20212,04423424,43,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,53,E,53,E,82,E,82,E,82,E,61,E,61,E,61,E,,A,,A,,A,2,D,1,D
20212,04423434,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20212,04423434,26,0,1,,A,,A,,A,1,D,1,D,,A,31,E,31,E,31,E,64,E,64,E,64,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04423454,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20212,04423454,28,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423464,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20212,04423464,37,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,96,D,96,D,96,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423464,38,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423474,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20212,04423474,34,0,1,,A,,A,,A,1,D,1,D,,A,39,E,39,E,39,E,75,E,75,E,75,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04423484,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20212,04423484,12,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423494,42,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,48,E,48,E,87,E,88,E,88,E,48,E,49,E,49,E,,A,,A,,A,2,D,1,D
20212,04423494,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,20,D,,A,1,D
20212,04423514,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20212,04423514,21,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423624,30,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,222,D,222,D,222,D,,A,,A,,A,,A,1,D
20212,04423624,31,0,1,,A,,A,,A,1,D,1,D,,A,49,D,49,D,49,D,101,D,101,D,101,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20212,04423664,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20212,04423664,30,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423664,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423674,24,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,1,D
20212,04423674,25,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423744,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20212,04423744,14,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423764,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,63,D,63,D,63,D,,A,1,D
20212,04423764,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,42,D,42,D,42,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423824,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,1,D
20212,04423824,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,83,D,83,D,83,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423884,48,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,,A,,A,,A,1,D
20212,04423884,49,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423884,50,0,1,,A,,A,,A,1,D,2,D,,A,43,D,43,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423894,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,107,D,107,D,107,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423894,23,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423894,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20212,04423904,47,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,62,D,62,D,62,D,,A,,A,,A,,A,1,D
20212,04423904,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20212,04423904,49,0,1,,A,,A,,A,1,D,2,D,,A,74,D,74,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423904,50,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423934,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20212,04423934,14,0,1,,A,,A,,A,1,D,2,D,,A,84,D,84,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423954,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,134,D,134,D,134,D,,A,1,D
20212,04423954,37,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423994,17,0,1,,A,,A,,A,1,D,2,D,,A,59,D,59,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04423994,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,D,52,D,52,D,,A,1,D
20212,04424024,19,0,1,,A,,A,,A,1,D,2,D,,A,50,D,72,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424024,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,137,D,50,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424024,21,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,27,D,120,D,,A,1,D
20212,04424104,35,0,1,,A,,A,,A,1,D,2,D,,A,19,D,19,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424104,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20212,04424104,37,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424154,19,0,1,,A,1,D,2,D,1,D,1,D,,A,40,D,40,D,40,D,210,D,210,D,210,D,,A,,A,,A,,A,,A,,A,1,D,1,D
20212,04424184,7,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,1,D
20212,04424194,12,0,1,,A,1,D,,A,1,D,2,D,,A,171,E,171,E,171,E,,A,,A,,A,137,E,137,E,137,E,,A,,A,,A,1,D,1,D
20212,04424214,10,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,53,E,55,E,72,E,72,E,70,E,75,E,75,E,75,E,,A,,A,,A,2,D,1,D
20212,04424214,11,0,1,,A,,A,2,D,1,D,2,D,,A,57,E,56,E,56,E,,A,,A,,A,,A,,A,,A,93,E,94,E,94,E,2,D,1,D
20212,04424224,20,0,1,,A,,A,,A,1,D,2,D,,A,74,D,74,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424224,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424234,31,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,49,E,50,E,86,E,86,E,86,E,43,E,43,E,42,E,,A,,A,,A,2,D,1,D
20212,04424234,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,101,D,101,D,101,D,,A,1,D
20212,04424304,42,0,1,,A,1,D,,A,1,D,1,D,,A,70,E,72,E,72,E,104,E,104,E,104,E,60,E,58,E,58,E,,A,,A,,A,1,D,1,D
20212,04424304,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20212,04424334,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,210,D,210,D,,A,1,D
20212,04424334,28,0,1,,A,1,D,,A,1,D,1,D,,A,75,E,76,E,82,E,132,E,128,E,119,E,68,E,71,E,74,E,,A,,A,,A,2,D,1,D
20212,04424354,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D,29,D,29,D,,A,1,D
20212,04424354,23,0,1,,A,,A,,A,1,D,1,D,,A,61,E,60,E,61,E,111,E,112,E,111,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04424364,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20212,04424364,23,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424384,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20212,04424384,30,0,1,,A,,A,,A,1,D,2,D,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424404,50,0,1,,A,1,D,2,D,1,D,1,D,,A,39,E,39,E,41,E,67,E,69,E,67,E,34,E,32,E,32,E,50,E,50,E,50,E,2,D,1,D
20212,04424424,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20212,04424424,15,0,1,,A,,A,,A,1,D,2,D,,A,28,D,28,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424454,15,0,1,,A,1,D,,A,1,D,1,D,,A,33,E,33,E,35,E,51,E,51,E,54,E,34,E,34,E,29,E,,A,,A,,A,2,D,1,D
20212,04424454,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20212,04424484,26,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424504,17,0,1,,A,,A,,A,1,D,2,D,,A,43,D,43,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424534,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,209,D,209,D,209,D,,A,1,D
20212,04424544,29,0,1,,A,1,D,,A,1,D,1,D,,A,64,E,65,E,64,E,85,E,85,E,85,E,91,E,90,E,91,E,,A,,A,,A,2,D,1,D
20212,04424544,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,280,D,,A,1,D
20212,04424554,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D
20212,04424554,27,0,1,,A,,A,,A,1,D,2,D,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424574,24,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,26,D,26,D,26,D,,A,,A,,A,,A,1,D
20212,04424594,16,0,1,0.32,D,1,D,,A,1,D,1,D,,A,53,E,51,E,51,E,99,E,99,E,99,E,35,E,37,E,37,E,,A,,A,,A,2,D,1,D
20212,04424594,17,0,1,0.87,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,37,D,37,D,37,D,,A,1,D
20212,04424604,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,1,D
20212,04424604,12,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424634,23,0,1,,A,1,D,,A,1,D,1,D,,A,85,E,83,E,83,E,131,E,131,E,131,E,45,E,47,E,47,E,,A,,A,,A,2,D,1,D
20212,04424634,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,D,33,D,33,D,,A,1,D
20212,04424654,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20212,04424674,18,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,59,D,59,D,59,D,,A,,A,,A,,A,1,D
20212,04424674,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424684,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20212,04424684,26,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424694,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20212,04424714,13,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,142,D,142,D,142,D,,A,,A,,A,,A,,A,,A,,A,2,D
20212,04424754,27,0,1,,A,1,D,,A,1,D,1,D,,A,52,E,52,E,54,E,109,E,109,E,107,E,39,E,39,E,39,E,,A,,A,,A,2,D,1,D
20212,04424784,21,0,1,,A,1,D,,A,1,D,1,D,,A,33,E,34,E,37,E,72,E,74,E,71,E,33,E,30,E,30,E,,A,,A,,A,1,D,1,D
20212,04424814,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20212,04424814,8,0,1,,A,,A,,A,1,D,1,D,,A,39,E,38,E,40,E,56,E,57,E,55,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20212,04424864,11,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,,A,,A,,A,1,D
20212,04424864,12,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,2,D
