QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20194,04279961,39,0,1,355,D,1,D,12,D,13,D,
20194,04279981,30,0,1,150,D,1,D,240,D,08,D,
20194,04280021,34,0,1,610,D,1,D,150,D,08,D,
20194,04280021,35,0,1,610,D,1,D,150,D,09,D,
20194,04280021,36,0,1,610,D,1,D,150,D,10,D,
20194,04280021,37,0,1,830,D,1,D,40,D,13,D,
20194,04280021,38,0,1,310,D,1,D,70,D,09,D,
20194,04280021,39,0,1,700,D,1,D,10,D,13,D,
20194,04280021,40,0,1,355,D,1,D,10,D,13,D,
20194,04280091,20,0,1,150,D,1,D,30,D,08,D,
20194,04280091,21,0,1,150,D,1,D,30,D,09,D,
20194,04280091,22,0,1,150,D,1,D,30,D,10,D,
20194,04280101,37,0,1,830,D,1,D,606,D,13,D,
20194,04280101,38,0,1,610,D,1,D,750,D,08,D,
20194,04280101,39,0,1,150,D,1,D,24,D,09,D,
20194,04280101,40,0,1,500,D,1,D,75,D,10,D,
20194,04280101,41,0,1,355,D,1,D,18,D,13,D,
20194,04280121,29,0,1,520,D,1,D,10,D,08,D,
20194,04280151,17,0,1,520,D,1,D,25,D,09,D,
20194,04280151,18,0,1,500,D,1,D,240,D,10,D,
20194,04280151,19,0,1,330,D,1,D,16,D,13,D,
20194,04280151,20,0,1,355,D,1,D,22,D,13,D,
20194,04280163,23,0,1,520,D,1,D,50,D,08,D,
20194,04280163,24,0,1,355,D,1,D,15,D,10,D,
20194,04280211,15,0,1,355,D,1,D,17,D,13,D,
20194,04280351,20,0,1,700,D,1,D,8,D,13,D,
20194,04280371,17,0,1,520,D,1,D,10,D,10,D,
20194,04280371,18,0,1,330,D,1,D,5,D,13,D,
20194,04280371,19,0,1,410,D,1,D,7,D,09,D,
20194,04280391,26,0,1,355,D,1,D,15,D,13,D,
20194,04280391,27,0,1,370,D,1,D,78,D,10,D,
20194,04280411,14,0,1,800,D,1,D,125,D,13,D,
20194,04280441,26,0,1,830,D,1,D,50,D,13,D,
20194,04280441,27,0,1,355,D,1,D,11,D,13,D,
20194,04280561,23,0,1,355,D,1,D,15,D,13,D,
20194,04280571,18,0,1,830,D,1,D,40,D,13,D,
20194,04280571,19,0,1,500,D,1,D,300,D,10,D,
20194,04280571,20,0,1,355,D,1,D,18,D,13,D,
20194,04280593,20,0,1,355,D,1,D,10,D,13,D,
20194,04280593,21,0,1,355,D,1,D,15,D,13,D,
20194,04280593,22,0,1,370,D,1,D,150,D,08,D,
20194,04280593,23,0,1,370,D,1,D,150,D,09,D,
20194,04280593,24,0,1,370,D,1,D,150,D,10,D,
20194,04280593,25,0,1,410,D,1,D,60,D,08,D,
20194,04280621,35,0,1,830,D,1,D,125,D,13,D,
20194,04280621,36,0,1,520,D,1,D,15,D,08,D,
20194,04280621,37,0,1,520,D,1,D,15,D,09,D,
20194,04280621,38,0,1,520,D,1,D,15,D,10,D,
20194,04280621,39,0,1,355,D,1,D,10,D,13,D,
20194,04280661,31,0,1,830,D,1,D,18,D,13,D,
20194,04280661,32,0,1,160,D,1,D,7,D,08,D,
20194,04280661,33,0,1,400,D,1,D,10,D,10,D,
20194,04280661,34,0,1,410,D,1,D,10,D,09,D,
20194,04280661,35,0,1,410,D,1,D,10,D,10,D,
20194,04280671,4,0,1,520,D,1,D,15,D,10,D,
20194,04280681,9,0,1,830,D,1,D,50,D,13,D,
20194,04280701,32,0,1,530,D,1,D,75,D,08,D,
20194,04280701,33,0,1,355,D,1,D,50,D,13,D,
20194,04280711,17,0,1,830,D,1,D,60,D,13,D,
20194,04280711,18,0,1,355,D,1,D,35,D,13,D,
20194,04280721,19,0,1,330,D,1,D,22,D,13,D,
20194,04280721,20,0,1,355,D,1,D,24,D,08,D,
20194,04280721,21,0,1,355,D,1,D,24,D,09,D,
20194,04280721,22,0,1,355,D,1,D,31,D,10,D,
20194,04280851,10,0,1,840,D,1,D,14,D,08,D,
20194,04280851,11,0,1,840,D,1,D,14,D,09,D,
20194,04280851,12,0,1,840,D,1,D,14,D,10,D,
20194,04280851,13,0,1,530,D,1,D,200,D,08,D,
20194,04280851,14,0,1,355,D,1,D,80,D,13,D,
20194,04280891,12,0,1,355,D,1,D,30,D,13,D,
20194,04280901,30,0,1,830,D,1,D,70,D,13,D,
20194,04280901,31,0,1,150,D,1,D,20,D,10,D,
20194,04280901,32,0,1,700,D,1,D,12,D,13,D,
20194,04280972,14,0,1,830,D,1,D,25,D,13,D,
20194,04280972,15,0,1,330,D,1,D,10,D,13,D,
20194,04280981,15,0,1,210,D,1,D,25,D,09,D,
20194,04280981,16,0,1,355,D,1,D,13,D,13,D,
20194,04280981,17,0,1,355,D,1,D,14,D,13,D,
20194,04281011,25,0,1,610,D,1,D,60,D,08,D,
20194,04281011,26,0,1,355,D,1,D,13,D,13,D,
20194,04281081,13,0,1,355,D,1,D,15,D,13,D,
20194,04281171,23,0,1,700,D,1,D,15,D,08,D,
20194,04281171,24,0,1,700,D,1,D,15,D,09,D,
20194,04281171,25,0,1,700,D,1,D,15,D,10,D,
20194,04281171,26,0,1,355,D,1,D,144,D,08,D,
20194,04281231,13,0,1,330,D,1,D,15,D,13,D,
20194,04281231,14,0,1,355,D,1,D,15,D,13,D,
20194,04281241,28,0,1,500,D,1,D,100,D,10,D,
20194,04281241,29,0,1,500,D,1,D,200,D,08,D,
20194,04281241,30,0,1,520,D,1,D,30,D,08,D,
20194,04281241,31,0,1,520,D,1,D,30,D,09,D,
20194,04281241,32,0,1,520,D,1,D,30,D,10,D,
20194,04281241,33,0,1,160,D,1,D,4,D,08,D,
20194,04281241,34,0,1,310,D,1,D,10,D,08,D,
20194,04281271,40,0,1,520,D,1,D,75,D,08,D,
20194,04281271,41,0,1,500,D,1,D,60,D,10,D,
20194,04281271,42,0,1,210,D,1,D,10,D,10,D,
20194,04281271,43,0,1,310,D,1,D,30,D,10,D,
20194,04281271,44,0,1,320,D,1,D,176,D,10,D,
20194,04281291,31,0,1,830,D,1,D,177,D,13,D,
20194,04281291,32,0,1,840,D,1,D,110,D,09,D,
20194,04281291,33,0,1,610,D,1,D,20,D,08,D,
20194,04281291,34,0,1,610,D,1,D,20,D,09,D,
20194,04281291,35,0,1,610,D,1,D,20,D,10,D,
20194,04281291,36,0,1,355,D,1,D,57,D,13,D,
20194,04281333,21,0,1,210,D,1,D,6,D,10,D,
20194,04281333,22,0,1,700,D,1,D,60,D,10,D,
20194,04281333,23,0,1,355,D,1,D,14,D,13,D,
20194,04281371,14,0,1,830,D,1,D,30,D,13,D,
20194,04281371,15,0,1,520,D,1,D,23,D,08,D,
20194,04281371,16,0,1,500,D,1,D,25,D,10,D,
20194,04281371,17,0,1,500,D,1,D,75,D,09,D,
20194,04281371,18,0,1,330,D,1,D,2,D,13,D,
20194,04281421,24,0,1,520,D,1,D,60,D,08,D,
20194,04281421,25,0,1,330,D,1,D,9,D,13,D,
20194,04281421,26,0,1,355,D,1,D,120,D,08,D,
20194,04281421,27,0,1,370,D,1,D,60,D,09,D,
20194,04281451,16,0,1,600,D,1,D,50,D,08,D,
20194,04281451,17,0,1,150,D,1,D,30,D,08,D,
20194,04281451,18,0,1,150,D,1,D,30,D,09,D,
20194,04281451,19,0,1,150,D,1,D,30,D,10,D,
20194,04281461,13,0,1,520,D,1,D,5,D,10,D,
20194,04281461,14,0,1,410,D,1,D,9,D,09,D,
20194,04281521,31,0,1,210,D,1,D,20,D,09,D,
20194,04281521,32,0,1,530,D,1,D,50,D,10,D,
20194,04281521,33,0,1,340,D,1,D,20,D,10,D,
20194,04281521,34,0,1,355,D,1,D,55,D,13,D,
20194,04281531,22,0,1,800,D,1,D,1500,D,13,D,
20194,04281531,23,0,1,150,D,1,D,50,D,13,D,
20194,04281551,11,0,1,520,D,1,D,12,D,09,D,
20194,04281601,52,0,1,800,D,1,D,555,D,08,D,
20194,04281601,53,0,1,800,D,1,D,285,D,09,D,
20194,04281601,54,0,1,800,D,1,D,258,D,10,D,
20194,04281601,55,0,1,800,D,1,D,130,D,09,D,
20194,04281601,56,0,1,810,D,1,D,45,D,09,D,
20194,04281601,57,0,1,355,D,1,D,9,D,13,D,
20194,04281601,58,0,1,355,D,1,D,6,D,13,D,
20194,04281601,59,0,1,355,D,1,D,10,D,13,D,
20194,04281601,60,0,1,355,D,1,D,11,D,13,D,
20194,04281751,20,0,1,840,D,1,D,10,D,08,D,
20194,04281751,21,0,1,840,D,1,D,10,D,09,D,
20194,04281751,22,0,1,840,D,1,D,10,D,10,D,
20194,04281751,23,0,1,355,D,1,D,12,D,13,D,
20194,04281831,12,0,1,160,D,1,D,1,D,08,D,
20194,04281831,13,0,1,160,D,1,D,1,D,09,D,
20194,04281831,14,0,1,160,D,1,D,1,D,10,D,
20194,04281841,23,0,1,830,D,1,D,25,D,13,D,
20194,04281841,24,0,1,610,D,1,D,300,D,08,D,
20194,04281841,25,0,1,840,D,1,D,130,D,09,D,
20194,04281841,26,0,1,150,D,1,D,90,D,10,D,
20194,04281841,27,0,1,355,D,1,D,17,D,13,D,
20194,04281941,30,0,1,830,D,1,D,190,D,13,D,
20194,04281941,31,0,1,600,D,1,D,1155,D,10,D,
20194,04281941,32,0,1,530,D,1,D,5000,D,10,D,
20194,04281941,33,0,1,355,D,1,D,21,D,13,D,
20194,04282071,42,0,1,210,D,1,D,10,D,08,D,
20194,04282071,43,0,1,210,D,1,D,43,D,09,D,
20194,04282071,44,0,1,355,D,1,D,17,D,13,D,
20194,04282121,30,0,1,830,D,1,D,62,D,13,D,
20194,04282121,31,0,1,520,D,1,D,56,D,09,D,
20194,04282121,32,0,1,370,D,1,D,70,D,10,D,
20194,04282181,33,0,1,150,D,1,D,9,D,08,D,
20194,04282181,34,0,1,150,D,1,D,9,D,09,D,
20194,04282181,35,0,1,150,D,1,D,9,D,10,D,
20194,04282181,36,0,1,310,D,2,D,50,D,10,D,
20194,04282181,37,0,1,340,D,1,D,12,D,10,D,
20194,04282221,9,0,1,520,D,1,D,11,D,10,D,
20194,04282231,19,0,1,160,D,1,D,20,D,09,D,
20194,04282231,20,0,1,150,D,1,D,32,D,08,D,
20194,04282241,22,0,1,830,D,1,D,10,D,13,D,
20194,04282241,23,0,1,160,D,1,D,25,D,08,D,
20194,04282241,24,0,1,160,D,1,D,25,D,09,D,
20194,04282241,25,0,1,160,D,1,D,25,D,10,D,
20194,04282241,26,0,1,150,D,1,D,14,D,08,D,
20194,04282241,27,0,1,150,D,1,D,14,D,09,D,
20194,04282241,28,0,1,150,D,1,D,14,D,10,D,
20194,04282241,29,0,1,340,D,1,D,14,D,08,D,
20194,04282241,30,0,1,340,D,1,D,14,D,09,D,
20194,04282241,31,0,1,340,D,1,D,14,D,10,D,
20194,04282241,32,0,1,340,D,1,D,13,D,08,D,
20194,04282241,33,0,1,340,D,1,D,13,D,09,D,
20194,04282241,34,0,1,340,D,1,D,13,D,10,D,
20194,04282271,16,0,1,160,D,1,D,5,D,08,D,
20194,04282271,17,0,1,160,D,1,D,5,D,09,D,
20194,04282271,18,0,1,160,D,1,D,5,D,10,D,
20194,04282283,16,0,1,355,D,1,D,12,D,13,D,
20194,04282283,17,0,1,355,D,1,D,8,D,13,D,
20194,04282283,18,0,1,410,D,1,D,11,D,08,D,
20194,04282283,19,0,1,410,D,1,D,11,D,09,D,
20194,04282283,20,0,1,410,D,1,D,11,D,10,D,
20194,04282391,34,0,1,840,D,1,D,120,D,10,D,
20194,04282391,35,0,1,500,D,1,D,400,D,10,D,
20194,04282391,36,0,1,500,D,2,D,200,D,10,D,
20194,04282391,37,0,1,500,D,1,D,120,D,10,D,
20194,04282391,38,0,1,500,D,1,D,58,D,10,D,
20194,04282391,39,0,1,355,D,1,D,13,D,13,D,
20194,04282391,40,0,1,355,D,1,D,50,D,13,D,
20194,04282401,28,0,1,355,D,1,D,3,D,13,D,
20194,04282401,29,0,1,355,D,1,D,12,D,13,D,
20194,04282401,30,0,1,355,D,1,D,10,D,13,D,
20194,04282411,17,0,1,840,D,1,D,100,D,10,D,
20194,04282411,18,0,1,840,D,1,D,100,D,09,D,
20194,04282521,33,0,1,610,D,1,D,10,D,10,D,
20194,04282521,34,0,1,840,D,1,D,13,D,08,D,
20194,04282521,35,0,1,840,D,1,D,13,D,09,D,
20194,04282521,36,0,1,840,D,1,D,13,D,10,D,
20194,04282521,37,0,1,355,D,1,D,15,D,13,D,
20194,04282541,46,0,1,830,D,1,D,40,D,13,D,
20194,04282541,47,0,1,830,D,1,D,75,D,13,D,
20194,04282541,48,0,1,600,D,1,D,25,D,09,D,
20194,04282541,49,0,1,600,D,1,D,25,D,10,D,
20194,04282541,50,0,1,520,D,1,D,25,D,10,D,
20194,04282541,51,0,1,210,D,1,D,10,D,13,D,
20194,04282541,52,0,1,330,D,1,D,20,D,10,D,
20194,04282541,53,0,1,370,D,1,D,15,D,10,D,
20194,04282541,54,0,1,355,D,1,D,8,D,13,D,
20194,04282541,55,0,1,410,D,1,D,10,D,09,D,
20194,04282541,56,0,1,410,D,1,D,10,D,10,D,
20194,04282541,57,0,1,410,D,1,D,10,D,08,D,
20194,04282641,29,0,1,830,D,1,D,60,D,13,D,
20194,04282641,30,0,1,810,D,1,D,70,D,10,D,
20194,04282641,31,0,1,500,D,1,D,175,D,10,D,
20194,04282641,32,0,1,600,D,1,D,150,D,10,D,
20194,04282641,33,0,1,355,D,1,D,10,D,10,D,
20194,04282641,34,0,1,355,D,1,D,40,D,13,D,
20194,04282691,10,0,1,355,D,1,D,15,D,13,D,
20194,04282711,40,0,1,830,D,1,D,185,D,13,D,
20194,04282711,41,0,1,600,D,1,D,230,D,10,D,
20194,04282711,42,0,1,500,D,1,D,570,D,09,D,
20194,04282711,43,0,1,520,D,1,D,66,D,08,D,
20194,04282711,44,0,1,520,D,1,D,66,D,09,D,
20194,04282711,45,0,1,520,D,1,D,66,D,10,D,
20194,04282711,46,0,1,320,D,1,D,20,D,08,D,
20194,04282711,47,0,1,320,D,1,D,20,D,09,D,
20194,04282711,48,0,1,320,D,1,D,20,D,10,D,
20194,04282711,49,0,1,330,D,1,D,20,D,13,D,
20194,04282711,50,0,1,355,D,1,D,30,D,13,D,
20194,04282711,51,0,1,370,D,1,D,60,D,08,D,
20194,04282711,52,0,1,370,D,1,D,80,D,09,D,
20194,04282731,11,0,1,830,D,1,D,35,D,13,D,
20194,04282731,12,0,1,150,D,1,D,14,D,08,D,
20194,04282731,13,0,1,150,D,1,D,14,D,09,D,
20194,04282731,14,0,1,150,D,1,D,14,D,10,D,
20194,04282741,14,0,1,520,D,1,D,120,D,09,D,
20194,04282751,16,0,1,520,D,1,D,8,D,08,D,
20194,04282771,14,0,1,600,D,1,D,84,D,08,D,
20194,04282791,13,0,1,520,D,1,D,20,D,10,D,
20194,04282791,14,0,1,355,D,1,D,50,D,10,D,
20194,04282834,24,0,1,840,D,1,D,30,D,08,D,
20194,04282834,25,0,1,840,D,1,D,30,D,09,D,
20194,04282834,26,0,1,840,D,1,D,30,D,10,D,
20194,04282834,27,0,1,700,D,1,D,10,D,13,D,
20194,04282834,28,0,1,355,D,1,D,9,D,13,D,
20194,04282834,29,0,1,355,D,1,D,12,D,13,D,
20194,04282834,30,0,1,340,D,1,D,30,D,10,D,
20194,04282851,56,0,1,500,D,1,D,200,D,09,D,
20194,04282851,57,0,1,500,D,1,D,180,D,08,D,
20194,04282851,58,0,1,210,D,1,D,50,D,09,D,
20194,04282851,59,0,1,340,D,1,D,50,D,09,D,
20194,04282891,17,0,1,520,D,1,D,30,D,08,D,
20194,04282921,14,0,1,830,D,1,D,60,D,13,D,
20194,04282921,15,0,1,330,D,1,D,6,D,13,D,
20194,04282991,39,0,1,160,D,1,D,40,D,08,D,
20194,04282991,40,0,1,160,D,1,D,40,D,09,D,
20194,04282991,41,0,1,160,D,1,D,40,D,10,D,
20194,04283021,22,0,1,520,D,1,D,10,D,08,D,
20194,04283021,23,0,1,520,D,1,D,10,D,10,D,
20194,04283031,19,0,1,830,D,1,D,18,D,13,D,
20194,04283031,20,0,1,310,D,1,D,10,D,09,D,
20194,04283051,27,0,1,210,D,1,D,85,D,10,D,
20194,04283051,28,0,1,300,D,1,D,65,D,08,D,
20194,04283051,29,0,1,355,D,1,D,14,D,13,D,
20194,04283061,21,0,1,150,D,1,D,9,D,08,D,
20194,04283131,37,0,1,830,D,1,D,800,D,13,D,
20194,04283131,38,0,1,500,D,1,D,500,D,10,D,
20194,04283131,39,0,1,530,D,1,D,75,D,08,D,
20194,04283131,40,0,1,330,D,1,D,15,D,13,D,
20194,04283131,41,0,1,355,D,1,D,12,D,13,D,
20194,04283144,25,0,1,355,D,1,D,15,D,13,D,
20194,04283211,17,0,1,330,D,1,D,5,D,09,D,
20194,04283224,32,0,1,840,D,1,D,119,D,10,D,
20194,04283224,33,0,1,600,D,1,D,200,D,09,D,
20194,04283224,34,0,1,500,D,1,D,80,D,08,D,
20194,04283224,35,0,1,520,D,1,D,20,D,09,D,
20194,04283224,36,0,1,530,D,1,D,15,D,09,D,
20194,04283224,37,0,1,320,D,1,D,30,D,09,D,
20194,04283224,38,0,1,355,D,1,D,11,D,13,D,
20194,04283321,34,0,1,610,D,1,D,110,D,09,D,
20194,04283321,35,0,1,610,D,1,D,60,D,08,D,
20194,04283321,36,0,1,610,D,1,D,60,D,09,D,
20194,04283321,37,0,1,610,D,1,D,60,D,10,D,
20194,04283321,38,0,1,700,D,1,D,130,D,10,D,
20194,04283321,39,0,1,355,D,1,D,4,D,10,D,
20194,04283581,13,0,1,160,D,1,D,142,D,10,D,
20194,04283613,18,0,1,840,D,1,D,100,D,08,D,
20194,04283613,19,0,1,520,D,1,D,120,D,09,D,
20194,04283613,20,0,1,355,D,1,D,7,D,13,D,
20194,04283691,10,0,1,610,D,1,D,240,D,08,D,
20194,04283691,11,0,1,355,D,1,D,19,D,13,D,
20194,04283691,12,0,1,355,D,1,D,10,D,13,D,
20194,04283751,21,0,1,330,D,1,D,20,D,13,D,
20194,04283781,14,0,1,830,D,1,D,10,D,13,D,
20194,04283781,15,0,1,700,D,1,D,19,D,13,D,
20194,04283831,43,0,1,830,D,1,D,99,D,13,D,
20194,04283831,44,0,1,840,D,1,D,119,D,10,D,
20194,04283831,45,0,1,600,D,1,D,200,D,09,D,
20194,04283831,46,0,1,500,D,1,D,150,D,10,D,
20194,04283831,47,0,1,520,D,1,D,100,D,08,D,
20194,04283831,48,0,1,520,D,1,D,100,D,09,D,
20194,04283831,49,0,1,520,D,1,D,100,D,10,D,
20194,04283831,50,0,1,530,D,1,D,80,D,10,D,
20194,04283831,51,0,1,150,D,1,D,20,D,08,D,
20194,04283831,52,0,1,150,D,1,D,20,D,09,D,
20194,04283831,53,0,1,150,D,1,D,20,D,10,D,
20194,04283831,54,0,1,210,D,1,D,75,D,13,D,
20194,04283831,55,0,1,700,D,1,D,7,D,13,D,
20194,04283831,56,0,1,330,D,1,D,15,D,13,D,
20194,04283871,27,0,1,810,D,1,D,100,D,08,D,
20194,04283941,28,0,1,520,D,1,D,26,D,08,D,
20194,04283941,29,0,1,520,D,1,D,26,D,10,D,
20194,04283941,30,0,1,530,D,1,D,4,D,09,D,
20194,04283941,31,0,1,330,D,1,D,12,D,13,D,
20194,04283941,32,0,1,355,D,1,D,20,D,13,D,
20194,04283961,24,0,1,840,D,1,D,180,D,08,D,
20194,04283991,16,0,1,500,D,1,D,50,D,09,D,
20194,04283991,17,0,1,500,D,1,D,628,D,09,D,
20194,04283991,18,0,1,355,D,1,D,15,D,13,D,
20194,04284001,28,0,1,520,D,1,D,50,D,10,D,
20194,04284001,29,0,1,330,D,1,D,10,D,13,D,
20194,04284001,30,0,1,355,D,1,D,15,D,13,D,
20194,04284001,31,0,1,370,D,1,D,60,D,10,D,
20194,04284021,20,0,1,830,D,1,D,20,D,13,D,
20194,04284021,21,0,1,840,D,1,D,60,D,10,D,
20194,04284021,22,0,1,520,D,1,D,50,D,08,D,
20194,04284021,23,0,1,520,D,1,D,50,D,09,D,
20194,04284021,24,0,1,520,D,1,D,50,D,10,D,
20194,04284021,25,0,1,320,D,1,D,6,D,08,D,
20194,04284021,26,0,1,320,D,1,D,6,D,09,D,
20194,04284021,27,0,1,320,D,1,D,6,D,10,D,
20194,04284021,28,0,1,355,D,1,D,13,D,13,D,
20194,04284021,29,0,1,355,D,1,D,6,D,13,D,
20194,04284031,15,0,1,830,D,1,D,75,D,13,D,
20194,04284071,36,0,1,530,D,1,D,50,D,09,D,
20194,04284071,37,0,1,355,D,1,D,20,D,13,D,
20194,04284071,38,0,1,355,D,1,D,14,D,13,D,
20194,04284071,39,0,1,355,D,1,D,2,D,13,D,
20194,04284101,16,0,1,520,D,1,D,50,D,09,D,
20194,04284101,17,0,1,150,D,1,D,149,D,08,D,
20194,04284171,17,0,1,520,D,1,D,60,D,08,D,
20194,04284171,18,0,1,355,D,1,D,10,D,13,D,
20194,04284221,32,0,1,330,D,1,D,10,D,13,D,
20194,04284221,33,0,1,355,D,1,D,11,D,13,D,
20194,04284241,18,0,1,330,D,1,D,10,D,13,D,
20194,04284311,14,0,1,830,D,1,D,20,D,13,D,
20194,04284311,15,0,1,500,D,1,D,80,D,09,D,
20194,04284381,7,0,1,310,D,1,D,4,D,08,D,
20194,04284381,8,0,1,330,D,1,D,6,D,13,D,
20194,04284411,27,0,1,840,D,1,D,18,D,10,D,
20194,04284411,28,0,1,500,D,1,D,37,D,08,D,
20194,04284411,29,0,1,210,D,1,D,5,D,10,D,
20194,04284441,16,0,1,600,D,1,D,25,D,10,D,
20194,04284441,17,0,1,520,D,1,D,25,D,08,D,
20194,04284441,18,0,1,370,D,1,D,15,D,09,D,
20194,04284441,19,0,1,410,D,1,D,8,D,09,D,
20194,04284471,31,0,1,830,D,1,D,200,D,10,D,
20194,04284471,32,0,1,355,D,1,D,12,D,13,D,
20194,04284571,17,0,1,830,D,1,D,25,D,13,D,
20194,04284581,13,0,1,355,D,1,D,13,D,13,D,
20194,04284621,30,0,1,520,D,1,D,50,D,10,D,
20194,04284621,31,0,1,520,D,1,D,50,D,08,D,
20194,04284621,32,0,1,520,D,1,D,50,D,09,D,
20194,04284651,18,0,1,840,D,1,D,50,D,08,D,
20194,04284651,19,0,1,150,D,1,D,18,D,08,D,
20194,04284701,26,0,1,355,D,1,D,17,D,13,D,
20194,04284711,37,0,1,830,D,1,D,80,D,13,D,
20194,04284711,38,0,1,830,D,1,D,60,D,13,D,
20194,04284711,39,0,1,840,D,1,D,11,D,08,D,
20194,04284711,40,0,1,840,D,1,D,11,D,09,D,
20194,04284711,41,0,1,840,D,1,D,11,D,10,D,
20194,04284711,42,0,1,520,D,1,D,40,D,08,D,
20194,04284711,43,0,1,520,D,1,D,40,D,09,D,
20194,04284711,44,0,1,520,D,1,D,40,D,10,D,
20194,04284711,45,0,1,530,D,1,D,20,D,10,D,
20194,04284711,46,0,1,355,D,1,D,5,D,13,D,
20194,04284711,47,0,1,355,D,1,D,16,D,13,D,
20194,04284711,48,0,1,370,D,1,D,50,D,09,D,
20194,04284711,49,0,1,410,D,1,D,10,D,08,D,
20194,04284711,50,0,1,410,D,1,D,10,D,09,D,
20194,04284711,51,0,1,410,D,1,D,10,D,10,D,
20194,04284791,39,0,1,840,D,1,D,120,D,10,D,
20194,04284791,40,0,1,810,D,1,D,135,D,10,D,
20194,04284791,41,0,1,530,D,1,D,44,D,08,D,
20194,04284791,42,0,1,530,D,2,D,88,D,08,D,
20194,04284791,43,0,1,700,D,1,D,6,D,13,D,
20194,04284801,19,0,1,520,D,1,D,12,D,08,D,
20194,04284801,20,0,1,520,D,1,D,12,D,09,D,
20194,04284801,21,0,1,520,D,1,D,12,D,10,D,
20194,04284801,22,0,1,530,D,1,D,10,D,10,D,
20194,04284874,32,0,1,840,D,1,D,5,D,08,D,
20194,04284874,33,0,1,840,D,1,D,5,D,09,D,
20194,04284874,34,0,1,840,D,1,D,5,D,10,D,
20194,04284874,35,0,1,520,D,1,D,30,D,08,D,
20194,04284874,36,0,1,520,D,1,D,20,D,10,D,
20194,04284881,28,0,1,355,D,1,D,13,D,13,D,
20194,04284921,42,0,1,520,D,1,D,14,D,08,D,
20194,04284921,43,0,1,520,D,1,D,14,D,09,D,
20194,04284921,44,0,1,530,D,1,D,175,D,08,D,
20194,04284921,45,0,1,310,D,1,D,100,D,10,D,
20194,04284921,46,0,1,355,D,1,D,15,D,13,D,
20194,04284921,47,0,1,310,D,1,D,10,D,09,D,
20194,04284971,39,0,1,610,D,1,D,300,D,08,D,
20194,04284971,40,0,1,500,D,1,D,750,D,09,D,
20194,04284971,41,0,1,150,D,1,D,19,D,08,D,
20194,04284971,42,0,1,150,D,1,D,19,D,09,D,
20194,04284971,43,0,1,150,D,1,D,19,D,10,D,
20194,04284971,44,0,1,355,D,1,D,10,D,13,D,
20194,04285041,9,0,1,520,D,1,D,20,D,08,D,
20194,04285041,10,0,1,520,D,1,D,20,D,09,D,
20194,04285041,11,0,1,520,D,1,D,20,D,10,D,
20194,04285041,12,0,1,500,D,1,D,20,D,08,D,
20194,04285041,13,0,1,500,D,1,D,20,D,09,D,
20194,04285041,14,0,1,500,D,1,D,20,D,10,D,
20194,04285041,15,0,1,500,D,1,D,40,D,08,D,
20194,04285041,16,0,1,500,D,1,D,40,D,09,D,
20194,04285041,17,0,1,500,D,1,D,40,D,10,D,
20194,04285061,19,0,1,830,D,1,D,10,D,13,D,
20194,04285121,15,0,1,840,D,1,D,100,D,08,D,
20194,04285181,25,0,1,150,D,1,D,20,D,08,D,
20194,04285181,26,0,1,150,D,1,D,20,D,09,D,
20194,04285181,27,0,1,150,D,1,D,20,D,10,D,
20194,04285211,36,0,1,840,D,1,D,119,D,09,D,
20194,04285241,18,0,1,830,D,1,D,35,D,13,D,
20194,04285241,19,0,1,820,D,1,D,100,D,08,D,
20194,04285241,20,0,1,355,D,1,D,40,D,13,D,
20194,04285281,36,0,1,830,D,1,D,35,D,13,D,
20194,04285281,37,0,1,400,D,1,D,20,D,08,D,
20194,04285281,38,0,1,400,D,1,D,20,D,09,D,
20194,04285281,39,0,1,400,D,1,D,20,D,10,D,
20194,04285281,40,0,1,330,D,1,D,15,D,13,D,
20194,04285321,28,0,1,830,D,1,D,90,D,13,D,
20194,04285321,29,0,1,520,D,1,D,18,D,10,D,
20194,04285321,30,0,1,530,D,1,D,19,D,08,D,
20194,04285321,31,0,1,530,D,1,D,19,D,09,D,
20194,04285321,32,0,1,530,D,1,D,19,D,10,D,
20194,04285341,8,0,1,820,D,1,D,30,D,09,D,
20194,04285351,22,0,1,520,D,1,D,20,D,10,D,
20194,04285351,23,0,1,320,D,1,D,25,D,08,D,
20194,04285351,24,0,1,355,D,1,D,15,D,13,D,
20194,04285391,30,0,1,930,D,1,D,112,D,09,D,
20194,04285391,31,0,1,530,D,1,D,120,D,10,D,
20194,04285391,32,0,1,330,D,1,D,14,D,13,D,
20194,04285391,33,0,1,320,D,1,D,11,D,08,D,
20194,04285391,34,0,1,320,D,1,D,11,D,09,D,
20194,04285391,35,0,1,320,D,1,D,11,D,10,D,
20194,04285391,36,0,1,355,D,1,D,45,D,13,D,
20194,04285391,37,0,1,355,D,1,D,17,D,13,D,
20194,04285391,38,0,1,355,D,1,D,10,D,13,D,
20194,04285391,39,0,1,410,D,1,D,70,D,09,D,
20194,04285391,40,0,1,400,D,1,D,20,D,08,D,
20194,04285431,38,0,1,800,D,1,D,200,D,13,D,
20194,04285431,39,0,1,610,D,1,D,300,D,08,D,
20194,04285431,40,0,1,610,D,1,D,300,D,09,D,
20194,04285431,41,0,1,840,D,1,D,69,D,08,D,
